media,page_url,features,rating,rating_count,price
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086120_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086120_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086120_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086120_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086120_05.jpg']",https://www.wickes.co.uk/Power-Sheds-Apex-Shiplap-Dip-Treated-Windowless-Shed---4-x-10ft/p/278318,"['Responsibly sourced high grade Scandinavian timber', '12mm thick shiplap tongue and groove, including the roof and floor', 'Heavy duty framing with corner bracing on all wall panels', 'Toughened glass with PVC window sills', 'High performance polyester backed waterproof felt', 'Special formula wood preserver allows you to go a year without needing to retreat', 'Lock and key, full fixings and instructions included as standard', 'Multiple national award-winning garden shed manufacturer including UK Best New Business, Award for Innovation and Disruptor of the year']",0.0,0,704.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086116_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086116_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086116_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086116_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086116_05.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086116_06.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086116_07.jpg']",https://www.wickes.co.uk/Power-Sheds-Apex-Shiplap-Dip-Treated-Shed---14-x-10ft/p/278314,"['Responsibly sourced high grade Scandinavian timber', '12mm thick shiplap tongue and groove, including the roof and floor', 'Heavy duty framing with corner bracing on all wall panels', 'Toughened glass with PVC window sills', 'High performance polyester backed waterproof felt', 'Special formula wood preserver allows you to go a year without needing to retreat', 'Lock and key, full fixings and instructions included as standard', 'Multiple national award-winning garden shed manufacturer including UK Best New Business, Award for Innovation and Disruptor of the year']",0.0,0,1586.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086156_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086156_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086156_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086156_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086156_05.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086156_08.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086156_09.jpg']",https://www.wickes.co.uk/Power-Sheds-Double-Door-Apex-Shiplap-Dip-Treated-Security-Shed---4-x-10ft/p/278354,"['Responsibly sourced high grade Scandinavian timber', '12mm thick shiplap tongue and groove, including the roof and floor', 'Heavy duty framing with corner bracing on all wall panels', 'Toughened glass with PVC window sills', 'High performance polyester backed waterproof felt', 'Special formula wood preserver allows you to go a year without needing to retreat', 'Lock and key, full fixings and instructions included as standard', 'Multiple national award-winning garden shed manufacturer including UK Best New Business, Award for Innovation and Disruptor of the year']",0.0,0,812.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086138_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086138_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086138_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086138_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086138_05.jpg']",https://www.wickes.co.uk/Power-Sheds-Double-Door-Apex-Shiplap-Dip-Treated-Windowless-Shed---4-x-10ft/p/278336,"['Responsibly sourced high grade Scandinavian timber', '12mm thick shiplap tongue and groove, including the roof and floor', 'Heavy duty framing with corner bracing on all wall panels', 'Toughened glass with PVC window sills', 'High performance polyester backed waterproof felt', 'Special formula wood preserver allows you to go a year without needing to retreat', 'Lock and key, full fixings and instructions included as standard', 'Multiple national award-winning garden shed manufacturer including UK Best New Business, Award for Innovation and Disruptor of the year']",0.0,0,747.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000049023_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000049023_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000049023_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000049023_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000049023_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000049023_05.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000049023_06.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000049023_07.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000049023_08.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000049023_09.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000049023_10.jpg']",https://www.wickes.co.uk/Mercia-Premium-Shiplap-Apex-Workshop-Timber-Shed---12-x-10ft/p/263290,"['12mm shiplap tongue and groove cladding, offering durable strength and assisting with rain water to run off', 'Durable tongue and groove roof and floor to form a hard wearing and heavy duty finish, perfect for storage', 'This building benefits from 100% shatterproof styrene windows, a safe alternative to traditional glazing', 'Mineral roofing felt provides a waterproof barrier to protect your building and its contents from the elements', '10 year anti-rot guarantee supplied providing the building is treated with timber preservative and top coat protection', 'Supplied with all required fixings and easy to follow assembly instructions', 'Made in the UK from ethically sourced timber']",5.0,1,1393.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086124_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086124_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086124_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086124_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086124_05.jpg']",https://www.wickes.co.uk/Power-Sheds-Apex-Shiplap-Dip-Treated-Windowless-Shed---12-x-10ft/p/278322,"['Responsibly sourced high grade Scandinavian timber', '12mm thick shiplap tongue and groove, including the roof and floor', 'Heavy duty framing with corner bracing on all wall panels', 'Toughened glass with PVC window sills', 'High performance polyester backed waterproof felt', 'Special formula wood preserver allows you to go a year without needing to retreat', 'Lock and key, full fixings and instructions included as standard', 'Multiple national award-winning garden shed manufacturer including UK Best New Business, Award for Innovation and Disruptor of the year']",0.0,0,1243.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086144_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086144_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086144_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086144_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086144_05.jpg']",https://www.wickes.co.uk/Power-Sheds-Double-Door-Apex-Shiplap-Dip-Treated-Windowless-Shed---16-x-10ft/p/278342,"['Responsibly sourced high grade Scandinavian timber', '12mm thick shiplap tongue and groove, including the roof and floor', 'Heavy duty framing with corner bracing on all wall panels', 'Toughened glass with PVC window sills', 'High performance polyester backed waterproof felt', 'Special formula wood preserver allows you to go a year without needing to retreat', 'Lock and key, full fixings and instructions included as standard', 'Multiple national award-winning garden shed manufacturer including UK Best New Business, Award for Innovation and Disruptor of the year']",0.0,0,1730.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086155_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086155_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086155_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086155_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086155_05.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086155_08.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086155_09.jpg']",https://www.wickes.co.uk/Power-Sheds-Apex-Shiplap-Dip-Treated-Security-Shed---20-x-10ft/p/278353,"['Responsibly sourced high grade Scandinavian timber', '12mm thick shiplap tongue and groove, including the roof and floor', 'Heavy duty framing with corner bracing on all wall panels', 'Toughened glass with PVC window sills', 'High performance polyester backed waterproof felt', 'Special formula wood preserver allows you to go a year without needing to retreat', 'Lock and key, full fixings and instructions included as standard', 'Multiple national award-winning garden shed manufacturer including UK Best New Business, Award for Innovation and Disruptor of the year']",0.0,0,2034.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086132_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086132_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086132_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086132_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086132_05.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086132_06.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086132_07.jpg']",https://www.wickes.co.uk/Power-Sheds-Double-Door-Apex-Shiplap-Dip-Treated-Shed---10-x-10ft/p/278330,"['Responsibly sourced high grade Scandinavian timber', '12mm thick shiplap tongue and groove, including the roof and floor', 'Heavy duty framing with corner bracing on all wall panels', 'Toughened glass with PVC window sills', 'High performance polyester backed waterproof felt', 'Special formula wood preserver allows you to go a year without needing to retreat', 'Lock and key, full fixings and instructions included as standard', 'Multiple national award-winning garden shed manufacturer including UK Best New Business, Award for Innovation and Disruptor of the year']",0.0,0,1191.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086136_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086136_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086136_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086136_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086136_05.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086136_06.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086136_07.jpg']",https://www.wickes.co.uk/Power-Sheds-Double-Door-Apex-Shiplap-Dip-Treated-Shed---18-x-10ft/p/278334,"['Responsibly sourced high grade Scandinavian timber', '12mm thick shiplap tongue and groove, including the roof and floor', 'Heavy duty framing with corner bracing on all wall panels', 'Toughened glass with PVC window sills', 'High performance polyester backed waterproof felt', 'Special formula wood preserver allows you to go a year without needing to retreat', 'Lock and key, full fixings and instructions included as standard', 'Multiple national award-winning garden shed manufacturer including UK Best New Business, Award for Innovation and Disruptor of the year']",0.0,0,1878.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086141_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086141_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086141_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086141_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000086141_05.jpg']",https://www.wickes.co.uk/Power-Sheds-Double-Door-Apex-Shiplap-Dip-Treated-Windowless-Shed---10-x-10ft/p/278339,"['Responsibly sourced high grade Scandinavian timber', '12mm thick shiplap tongue and groove, including the roof and floor', 'Heavy duty framing with corner bracing on all wall panels', 'Toughened glass with PVC window sills', 'High performance polyester backed waterproof felt', 'Special formula wood preserver allows you to go a year without needing to retreat', 'Lock and key, full fixings and instructions included as standard', 'Multiple national award-winning garden shed manufacturer including UK Best New Business, Award for Innovation and Disruptor of the year']",0.0,0,1191.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000049024_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000049024_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000049024_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000049024_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000049024_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000049024_05.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000049024_06.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000049024_07.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000049024_08.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000049024_09.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000049024_10.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000049024_11.jpg']",https://www.wickes.co.uk/Mercia-Premium-Shiplap-Apex-Workshop-Timber-Shed---14-x-10ft/p/263291,"['12mm shiplap tongue and groove cladding, offering durable strength and assisting with rain water to run off', 'Durable tongue and groove roof and floor to form a hard wearing and heavy duty finish, perfect for storage', 'This building benefits from 100% shatterproof styrene windows, a safe alternative to traditional glazing', 'Mineral roofing felt provides a waterproof barrier to protect your building and its contents from the elements', '10 year anti-rot guarantee supplied providing the building is treated with timber preservative and top coat protection', 'Supplied with all required fixings and easy to follow assembly instructions', 'Made in the UK from ethically sourced timber']",0.0,0,1552.0
